DATE,LambertBridge.ft,LambertBridge.CFS,Mill.School.ft,Mill.Puccioni.in,Felta.in,Austin.ft,Austin.CFS,Mar14.in,Wil3.ft,Maacama.ft,Maacama.CFS,SantaRosa.ft,SantaRosa.CFS
7/2/2015,8.207916667,97.79166667,0.048214286,5.071891622,0,3.723854167,1.038541667,18.82438506,1.14396875,3.37,0,down,down
7/3/2015,8.196666667,95.69791667,0.046428571,5.123005319,0,3.71625,0.95875,18.86466748,1.14109375,3.37,0,down,down
7/4/2015,8.192916667,95.17708333,0.047352941,5.009973404,0,3.716875,0.965416667,18.84183857,1.140395833,3.37,0,down,down
7/5/2015,8.1921875,95.13541667,0.048846154,5.029920213,0,3.709270833,0.881979167,18.91675054,1.145916667,3.37,0,down,down
7/6/2015,8.185729167,93.95833333,0.047857143,5.024781586,0,3.709479167,0.884270833,18.89793895,1.14296875,3.37,0,down,down
7/7/2015,8.180208333,93.04166667,0.048,5.051944814,0,3.714375,0.938125,18.87726853,1.138375,3.37,0,down,down
7/8/2015,8.178333333,92.66666667,0.048717949,4.99168883,0,3.712708333,0.919791667,18.90871719,1.145229167,3.37,0,down,down
7/9/2015,8.184479167,93.88541667,0.05,5.342835771,0,3.719791667,1.005729167,19.04485889,1.159375,3.37,0,down,down
7/10/2015,8.191458333,95.07291667,0.05,6.355721393,0,3.769479167,1.75625,19.07455104,1.154958333,3.37,0,down,down
7/11/2015,8.1865625,94.26041667,0.048,6.206781915,0,3.800208333,2.35,19.10114218,1.140354167,3.37,0,down,down
7/12/2015,8.1878125,94.51041667,0.048,5.70021609,0,3.777395833,1.884375,19.0363199,1.137291667,3.37,0,down,down
7/13/2015,8.184270833,93.79166667,0.045666667,5.339926862,0,3.747395833,1.378125,18.96442814,1.133260417,3.37,0,down,down
7/14/2015,8.182604167,93.52083333,0.0453125,4.942237367,0,3.735104167,1.202083333,18.99025545,1.126177083,3.37,0,down,down
7/15/2015,8.1803125,93.0625,0.046666667,4.502992021,0,3.733020833,1.167708333,18.93409249,1.121645833,3.37,0,down,down
7/16/2015,8.173333333,91.66666667,0.046428571,4.308510638,0,3.725729167,1.057291667,18.87134324,1.1220625,3.37,0,down,down
7/17/2015,8.178229167,92.64583333,0.045714286,4.015541888,0,3.717083333,0.9678125,18.89196902,1.12228125,3.37,0,down,down
7/18/2015,8.180208333,93.04166667,0.047142857,4.192569814,0,3.708645833,0.875104167,18.89793895,1.088135417,3.37,0,down,down
7/19/2015,8.181354167,93.27083333,0.046129032,4.27443484,0,3.7053125,0.8384375,18.90330977,0.980302083,3.37,0,down,down
7/20/2015,8.180104167,93.02083333,0.045517241,3.976894947,0,3.696979167,0.749791667,18.91633052,0.834489583,3.37,0,down,down
7/21/2015,8.176666667,92.33333333,0.046428571,3.413651316,0,3.691770833,0.700729167,18.91456113,0.733302083,3.37,0,down,down
7/22/2015,8.176041667,92.20833333,0.047857143,3.02443484,0,3.669895833,0.5071875,18.87684845,0.71675,3.37,0,down,down
7/23/2015,8.173541667,91.70833333,0.048214286,2.609291888,0,3.634479167,0.274791667,18.90874332,0.7036875,3.37,0,down,down
7/24/2015,8.17375,91.75,0.047666667,3.030668218,0,3.598854167,0.117604167,18.84282605,0.66703125,3.37,0,down,down
7/25/2015,8.1775,92.5,0.048461538,2.939245346,0,3.582083333,0.074166667,18.86137006,0.633375,3.37,0,down,down
7/26/2015,8.178333333,92.66666667,0.047241379,2.952713816,0,3.576875,0.06375,18.84828632,0.621479167,3.37,0,down,down
7/27/2015,8.173229167,91.64583333,0.045806452,2.584358378,0,3.5565625,0.03,18.78366021,0.605135417,3.37,0,down,down
7/28/2015,8.166979167,90.39583333,0.0471875,2.274767287,0,3.5271875,0.00625,18.70673712,0.546552083,3.37,0,down,down
7/29/2015,8.165833333,90.16666667,0.046923077,1.96143617,0,3.4846875,0,18.73171543,0.471677083,3.37,0,down,down
7/30/2015,8.168333333,90.66666667,0.047083333,1.945644947,0,3.434166667,0,18.72963771,0.410708333,3.37,0,down,down
7/31/2015,8.181770833,93.25,0.047407407,2.055509868,0,3.399166667,0,18.7653755,0.373708333,3.37,0,down,down
8/1/2015,8.228541667,101.3854167,0.047777778,2.138464096,0,3.348958333,0,18.75209996,0.354552083,3.37,0,down,down
8/2/2015,8.286770833,112.3541667,0.047142857,2.248171543,0,3.294375,0,18.81384399,0.343104167,3.37,0,down,down
8/3/2015,8.290416667,113.0833333,0.047857143,2.714428191,0,3.24375,0,18.85555212,0.315739583,3.37,0,down,down
8/4/2015,8.2925,113.5,0.048928571,2.842420213,0,3.2109375,0,18.89960115,0.270166667,3.37,0,down,down
8/5/2015,8.290625,113.125,0.048181818,2.906416223,0,3.179479167,0,18.9606882,0.23459375,3.37,0,down,down
8/6/2015,8.2615625,106.6041667,0.048108108,2.823190789,0,3.1625,0,18.97093416,0.201052083,3.37,0,down,down
8/7/2015,8.213541667,94.47916667,0.048,2.674119016,0,3.159895833,0,18.97933468,0.164135417,3.37,0,down,down
8/8/2015,8.158854167,83.77083333,0.048214286,2.507140457,0,3.215,0,18.98936177,0.12603125,3.37,0,down,down
8/9/2015,8.159166667,83.83333333,0.047857143,2.422706117,0,3.244479167,0,18.91087027,0.09296875,3.37,0,down,down
8/10/2015,8.158229167,83.64583333,0.046666667,2.204537899,0,3.2165625,0,18.86469421,0.0596875,3.37,0,down,down
8/11/2015,8.168958333,85.41666667,0.046486486,2.220744681,0,3.18625,0,18.88692901,0.0355625,3.37,0,down,down
8/12/2015,8.1859375,88.29166667,0.047666667,2.141788564,0,3.161354167,0,18.92619656,0.07315625,3.37,0,down,down
8/13/2015,8.203541667,91.63541667,0.048181818,2.157995346,0,3.136458333,0,18.94825243,0.074958333,3.37,0,down,down
8/14/2015,8.236458333,97.32291667,0.0475,1.960115132,0,3.112708333,0,18.90749666,0.076333333,3.37,0,down,down
8/15/2015,8.2346875,97.05208333,0.046333333,1.909491356,0,3.088020833,0,18.8184644,0.07696875,3.37,0,down,down
8/16/2015,8.241041667,98.20833333,0.046976744,1.73828125,0,3.061666667,0,18.77451805,0.077114583,3.37,0,down,down
8/17/2015,8.243333333,98.67708333,0.046785714,1.55959109,0,3.031354167,0,18.80880365,0.078,3.37,0,down,down
8/18/2015,8.2440625,98.8125,0.047142857,1.454870346,0,3.000729167,0,18.84017635,0.076645833,3.37,0,down,down
8/19/2015,8.243333333,98.85416667,0.047692308,1.410773026,0,2.971875,0,18.83526555,0.076479167,3.37,0,down,down
8/20/2015,8.204166667,91.9375,0.049090909,1.509724069,0,2.942083333,0,18.85542687,0.076833333,3.37,0,down,down
8/21/2015,8.1759375,86.57291667,0.048536585,1.705452128,0,2.91625,0,18.87129939,0.077166667,3.37,0,down,down
8/22/2015,8.177083333,86.90625,0.049,2.056451613,0,2.890833333,0,18.88464119,0.077020833,3.37,0,down,down
8/23/2015,8.210520833,93.10416667,0.048846154,2.076192876,0,2.8675,0,18.86677207,0.076791667,3.37,0,down,down
8/24/2015,8.213020833,93.59375,0.048571429,2.106496711,0,2.8440625,0,18.83064529,0.076510417,3.37,0,down,down
8/25/2015,8.209895833,92.97916667,0.048461538,2.02002992,0,2.829895833,0,18.79654235,0.076875,3.37,0,down,down
8/26/2015,8.2103125,93.0625,0.048461538,1.944901316,0,2.829583333,0,18.78906262,0.077416667,3.37,0,down,down
8/27/2015,8.2046875,91.9375,0.046538462,1.854222074,0.001233553,2.830104167,0,18.75706441,0.07834375,3.37,0,down,down
8/28/2015,8.202395833,91.47916667,0.046428571,1.542553191,0,2.832916667,0,18.78528222,0.0773125,3.37,0,down,down
8/29/2015,8.207916667,92.58333333,0.0475,1.617769282,0.000406901,2.838333333,0,18.85430536,0.07553125,3.37,0,down,down
8/30/2015,8.211666667,93.33333333,0.047878788,1.553357713,0.003289474,2.831041667,0,18.8663477,0.07646875,3.37,0,down,down
8/31/2015,8.211666667,93.33333333,0.045769231,1.468583777,0.003662109,2.8128125,0,18.86718762,0.078125,3.37,0,down,down
9/1/2015,8.20875,92.73958333,0.047096774,1.436677632,0.001627604,2.791666667,0,18.84516312,0.078572917,3.37,0,down,down
9/2/2015,8.223333333,95.1875,0.048387097,1.511801862,0.000411184,2.768020833,0,18.83232532,0.079072917,3.37,0,down,down
9/3/2015,8.2253125,95.48958333,0.046363636,1.189328457,0,2.741041667,0,18.80586356,0.079885417,3.37,0,down,down
9/4/2015,8.225625,95.55208333,0.048076923,1.105385638,0.000813802,2.713333333,0,18.80236026,0.082739583,3.37,0,down,down
9/5/2015,8.225416667,95.53125,0.047179487,1.178523936,0.000822368,2.6875,0,18.81636411,0.083322917,3.37,0,down,down
9/6/2015,8.224895833,95.5,0.05,0.964638158,0.000813802,2.662604167,0,18.80360693,0.08290625,3.37,0,down,down
9/7/2015,8.2240625,95.33333333,0.048387097,0.861452793,0.002441406,2.635208333,0,18.81594422,0.082645833,3.37,0,down,down
9/8/2015,8.218125,94.375,0.047142857,1.066323138,0.002878289,2.611875,0,18.80250324,0.0815,3.37,0,down,down
9/9/2015,8.212916667,93.5625,0.047857143,1.13953293,0.00406901,2.586458333,0,18.770778,0.081166667,3.37,0,down,down
9/10/2015,8.214270833,93.83333333,0.046428571,0.988198138,0.003255208,2.58,0,18.75084004,0.080645833,3.37,0,down,down
9/11/2015,8.217291667,94.28125,0.047333333,0.988898026,0.001220703,2.58,0,18.72465094,0.08071875,3.37,0,down,down
9/12/2015,8.220625,94.9375,0.047741935,1.117852394,0,2.58,0,18.75168009,0.08040625,3.37,0,down,down
9/13/2015,8.226770833,95.69791667,0.048275862,1.040974069,0,2.58,0,18.79529566,0.078916667,3.37,0,down,down
9/14/2015,8.229895833,96.16666667,0.05,1.146525931,0,2.58,0,18.83232532,0.079072917,3.37,0,down,down
9/15/2015,8.23125,96.71875,0.0496875,1.148603723,0,2.58,0,18.85347435,0.080677083,3.37,0,down,down
9/16/2015,8.238541667,97.70833333,0.051578947,1.415296053,0,2.650729167,0,19.22505056,0.081458333,3.37,0,down,down
9/17/2015,8.247291667,99.45833333,0.048108108,4.692071144,0,2.917916667,0.111770833,19.4858871,0.08021875,3.37,0,down,down
9/18/2015,8.21875,94.22916667,0.04875,3.44040891,down,3.7928125,2.196875,19.16036619,0.08196875,3.37,0,down,down
9/19/2015,8.186979167,88.42708333,0.048928571,3.257563165,down,3.7465625,1.378125,19.08854154,0.081677083,3.37,0,down,down
9/20/2015,8.183541667,87.76041667,0.047959184,3.188164894,down,3.713229167,0.924791667,19.07330438,0.080645833,3.37,0,down,down
9/21/2015,8.176979167,86.72916667,0.047619048,3.034950658,down,3.683333333,0.620833333,19.05535947,0.0808125,3.37,0,down,down
9/22/2015,8.165,84.98958333,0.05,2.896442819,down,3.652604167,0.386145833,19.00806201,0.083385417,3.37,0,down,down
9/23/2015,8.116979167,77.33333333,0.049333333,2.835771277,down,3.591354167,0.102708333,19.00224424,0.083614583,3.37,0,down,down
9/24/2015,8.192916667,89.59375,0.048484848,2.823304521,down,3.540833333,0.013125,19.0158771,0.07678125,3.37,0,down,down
9/25/2015,8.1846875,87.96875,0.048787879,2.740192819,down,3.5090625,0,19.00159616,0.062135417,3.37,0,down,down
9/26/2015,8.173541667,86.09375,0.048571429,2.699883644,down,3.483125,0,18.98520613,0.063854167,3.37,0,down,down
9/27/2015,8.150729167,82.14583333,0.050357143,2.582648026,down,3.456666667,0,18.98479503,0.06515625,3.37,0,down,down
9/28/2015,8.153333333,82.66666667,0.051428571,2.510804521,down,3.424583333,0,18.98857532,0.065739583,3.37,0,down,down
9/29/2015,8.159375,83.875,0.050857143,2.515375665,down,3.39625,0,19.00621667,0.065270833,3.37,0,down,down
9/30/2015,8.1690625,85.60416667,0.053076923,2.610123005,down,3.365416667,0,19.05098686,0.06590625,3.37,0,down,down
10/1/2015,8.174479167,86.42708333,0.04875,2.593500665,down,3.3559375,0,19.06914885,0.067625,3.37,0,23.16210526,0.156947368
10/2/2015,8.193125,89.71875,0.050769231,2.658717105,down,3.3678125,0,19.08056092,0.067510417,3.37,0,23.16125,0.154583333
10/3/2015,8.221041667,95.01041667,0.050645161,2.642952128,down,3.405833333,0,19.09568187,0.067020833,3.37,0,23.1578125,0.145625
10/4/2015,8.225729167,95.57291667,0.048125,2.419381649,down,3.4490625,0,19.20171216,0.065979167,3.37,0,23.16385417,0.161875
10/5/2015,8.228020833,95.91666667,0.05,2.363696809,down,3.440416667,0,19.19690888,0.069364583,3.37,0,23.16989583,0.1796875
10/6/2015,8.226770833,95.73958333,0.049285714,2.445977394,down,3.40625,0,19.21542557,0.069822917,3.37,0,23.17208333,0.184166667
10/7/2015,8.2196875,94.67708333,0.049666667,2.394448138,down,3.372291667,0,19.1801078,0.069385417,3.37,0,23.16635417,0.1690625
10/8/2015,8.2159375,94.14583333,0.048666667,2.484375,down,3.343645833,0,19.16805206,0.068458333,3.37,0,23.16739583,0.170520833
10/9/2015,8.214479167,93.875,0.051666667,2.445146277,down,3.33,0,19.14734552,0.067864583,3.37,0,23.1653125,0.1646875
10/10/2015,8.2121875,93.4375,0.04875,2.521609043,down,3.337708333,0,19.15196587,0.07146875,3.37,0,23.16625,0.167083333
10/11/2015,8.22,94.85416667,0.048571429,2.43309508,down,3.34625,0,19.18799906,0.070427083,3.37,0,23.164375,0.163125
10/12/2015,8.2221875,95.08333333,0.047027027,2.468001995,down,3.323541667,0,19.19396853,0.069770833,3.37,0,23.16364583,0.1621875
10/13/2015,8.217916667,94.4375,0.049615385,2.460115132,down,3.304583333,0,19.13605389,0.068947917,3.37,0,23.15697917,0.143958333
10/14/2015,8.215729167,94.08333333,0.048461538,2.466339761,down,3.276458333,0,19.14692548,0.068513514,3.37,0,23.15760417,0.1459375
10/15/2015,8.2159375,94.16666667,0.047857143,2.311751995,down,3.241145833,0,19.11735343,down,3.37,0,23.16,0.150104167
10/16/2015,8.2196875,94.76041667,0.05,2.133892952,down,3.226354167,0,19.13397598,down,3.37,0,23.160625,0.151875
10/17/2015,8.221041667,95.07291667,0.049230769,2.32421875,down,3.21875,0,19.13096426,down,3.37,0,23.16041667,0.15125
10/18/2015,8.223125,95.28125,0.052,2.277960526,down,3.2078125,0,19.14818558,down,3.37,0,23.16489583,0.1646875
10/19/2015,8.227083333,95.72916667,0.052,2.473404255,down,3.1928125,0,19.13096426,down,3.37,0,23.1634375,0.1603125
10/20/2015,8.2225,95.10416667,0.05,2.562333777,down,3.182604167,0,19.09574443,down,3.37,0,23.1621875,0.156770833
10/21/2015,8.220520833,94.875,0.053076923,2.600149601,down,3.1846875,0,19.07912213,down,3.37,0,23.161875,0.155625
10/22/2015,8.221354167,95.01041667,0.053461538,2.539478059,down,3.205416667,0,19.05460449,down,3.37,0,23.16583333,0.1675
10/23/2015,8.222083333,95.16666667,0.054583333,2.545641447,down,3.228125,0,19.05241948,down,3.37,0,23.16604167,0.168125
10/24/2015,8.225,95.5,0.054285714,2.596409574,down,3.24,0,19.03715126,down,3.37,0,23.1625,0.1575
10/25/2015,8.228645833,95.90625,down,2.506233378,down,3.233958333,0,19.03141841,down,3.37,0,23.16,0.15
10/26/2015,8.230520833,96.17708333,0.055294118,2.577709441,down,3.223229167,0,19.02177544,down,3.37,0,23.16041667,0.15125
10/27/2015,8.292604167,108.375,0.052916667,2.615109707,down,3.22,0,19.01928231,down,3.37,0,23.16010417,0.150520833
10/28/2015,8.396458333,129.2916667,0.051428571,2.877327128,down,3.215208333,0,19.10031571,down,3.37,0,23.1765625,0.197916667
10/29/2015,8.374479167,124.4583333,0.0534375,2.789884868,down,3.2115625,0,19.10450223,down,3.37,0,23.17135417,0.18125
10/30/2015,8.331875,115.375,0.054390244,2.714428191,down,3.231041667,0,19.07771362,down,3.37,0,23.15833333,0.148333333
10/31/2015,8.332395833,115.4791667,0.052962963,2.807513298,down,3.27,0,19.04527912,down,3.37,0,23.15010417,0.130208333
11/1/2015,8.3406,117.12,0.05137931,3.101084184,down,3.3128,0,19.1856662,down,3.37,0,23.2429,1.3531
11/2/2015,8.347291667,118.4583333,0.054242424,4.676695479,down,3.469895833,0,19.69380041,down,3.37,0,23.47864583,3.8959375
11/3/2015,8.341041667,117.2083333,0.057368421,4.673786569,down,3.6578125,0.64375,19.46600723,down,3.37,0,23.29364583,0.778645833
11/4/2015,8.34,117,0.058205128,4.582779255,down,3.720104167,1.001041667,19.30227729,down,3.37,0,23.20177083,0.27875
11/5/2015,8.323333333,113.6666667,0.058333333,4.414473684,down,3.706354167,0.849895833,19.2972907,down,3.371875,0,23.17302083,0.186041667
11/6/2015,8.289021739,106.9782609,0.058571429,4.35546875,down,3.684270833,0.628958333,19.30947597,down,3.608125,0,23.179375,0.210208333
11/7/2015,8.286979167,106.7291667,0.058076923,4.437749335,down,3.651666667,0.3753125,19.30310846,down,3.749791667,0,23.17979167,0.206145833
11/8/2015,8.288125,106.8125,0.059285714,4.490109707,down,3.637708333,0.28625,19.34559817,down,3.8525,0,23.1703125,0.18
11/9/2015,8.298020833,108.6145833,0.059714286,5.750083112,down,3.7253125,1.1534375,19.55701468,down,4.2190625,1.0246875,23.3025,1.029895833
11/10/2015,8.291354167,107.3125,0.060666667,6.118009868,0,3.817916667,2.752083333,19.41994282,down,4.64625,3.277083333,23.2034375,0.2846875
11/11/2015,8.293333333,107.7291667,0.06,5.62790891,0,3.808229167,2.520833333,19.46143638,down,4.531979167,1.932291667,23.1715625,0.183125
11/12/2015,8.290520833,107.1979167,0.059655172,5.460854388,0,3.761770833,1.619791667,19.43254343,down,4.4028125,0.864166667,23.16447917,0.1634375
11/13/2015,8.288645833,106.9166667,0.05969697,5.377742686,0,3.738333333,1.259375,19.41946434,down,4.3215625,0.501458333,23.16,0.15
11/14/2015,8.289479167,107.0104167,0.0596,5.382729388,0,3.725625,1.05625,19.43068455,down,4.286041667,0.371458333,23.1715625,0.184791667
11/15/2015,8.2990625,108.8333333,0.060487805,7.209524601,0,3.834270833,3.303125,20.07224466,down,4.530625,2.184479167,23.35125,1.650833333
11/16/2015,8.297083333,108.4166667,0.060294118,6.8984375,0,3.9140625,5.654166667,19.86853153,down,4.744583333,5.015625,23.38333333,1.627916667
11/17/2015,8.296041667,108.21875,0.05925,6.388796543,0,3.827916667,3.008333333,19.67877338,down,4.639479167,2.93125,23.265625,0.574583333
11/18/2015,8.294479167,107.90625,0.0590625,6.261635638,0,3.788541667,2.070833333,19.69842056,down,4.575625,1.990625,23.22104167,0.349270833
11/19/2015,8.293020833,107.6041667,0.058235294,6.235871011,0,3.776041667,1.860416667,19.72824237,down,4.548020833,1.563541667,23.19427083,0.2528125
11/20/2015,8.294583333,107.9270833,0.05862069,6.236702128,0,3.77,1.8,19.74609352,down,4.52625,1.251041667,23.1828125,0.21125
11/21/2015,8.294791667,107.9583333,0.059411765,6.267269737,0,3.77,1.8,19.73496265,down,4.499895833,0.95375,23.17489583,0.189791667
11/22/2015,8.294166667,107.8333333,0.059,6.303191489,0,3.77,1.8,19.74401568,down,4.489791667,0.803541667,23.17177083,0.183541667
11/23/2015,8.293333333,107.6875,0.059375,6.321891622,0,3.766041667,1.720833333,19.75596426,down,4.464583333,0.5996875,23.17510417,0.190208333
11/24/2015,8.2946875,107.9375,0.060322581,6.514710771,0,3.785625,2.052083333,20.02919426,down,4.44125,0.4425,23.1903125,0.239479167
11/25/2015,8.306458333,110.2916667,0.060789474,6.673038564,0,3.794479167,2.190625,19.99159951,down,4.415625,0.318541667,23.17197917,0.183958333
11/26/2015,8.298333333,108.6666667,0.0632,6.572779605,0,3.806145833,2.484375,19.90857696,down,4.5175,0.713125,23.17125,0.1825
11/27/2015,8.295833333,108.1875,0.063793103,6.558759973,0,3.7909375,2.11875,19.90940815,down,4.46375,0.467708333,23.19364583,0.250104167
11/28/2015,8.295833333,108.1666667,0.068333333,6.548371011,0,3.778958333,1.889583333,19.91940783,down,4.426666667,0.340104167,23.2003125,0.2709375
11/29/2015,8.294895833,107.9895833,0.067666667,6.595744681,0,3.7715625,1.815625,19.91730376,down,4.4159375,0.3078125,23.21229167,0.310208333
11/30/2015,8.3025,109.5,0.065,6.672547043,0,3.773125,1.83125,19.96841768,down,4.441770833,0.3909375,23.214375,0.3175
